29, Local-government, 122000, Some-college, 10, Never-married, Sales, Not-in-family, White, F, 0, 0, 60, United-States, 0
32, Local-government, 154120, Masters, 9, Married-civ-spouse, Transport-moving, Husband, White, F, 7298, 0, 40, United-States, 1
32, Local-government, 159442, Prof-school, 15, Never-married, Sales, Not-in-family, White, M, 13550, 0, 50, United-States, 1
40, Federal-gov, 78036, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Wife, White, M, 0, 0, 65, United-States, 1
26, Local-government, 193165, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 52, United-States, 1
27, Local-government, 198197, Bachelors, 13, Never-married, Tech-support, Not-in-family, White, F, 0, 0, 45, United-States, 0
41, Local-government, 220531, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 50, United-States, 1
59, Local-government, 199713, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
64, Local-government, 159715, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 20, United-States, 0
40, Self-emp-inc, 207578, Masters, 9, Married-civ-spouse, Adm-clerical, Husband, White, F, 0, 0, 50, United-States, 1
37, Local-government, 38468, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
31, Local-government, 123397, Masters, 9, Married-civ-spouse, Transport-moving, Wife, White, M, 5178, 0, 35, United-States, 1
41, State-gov, 106900, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, F, 7298, 0, 60, United-States, 1
32, ?, 640383, Bachelors, 13, Divorced, ?, Unmarried, White, M, 0, 0, 40, United-States, 0
25, Local-government, 124111, Masters, 9, Never-married, Other-service, Not-in-family, White, M, 0, 0, 38, United-States, 0
25, Local-government, 234190, Some-college, 10, Never-married, Sales, Not-in-family, White, F, 0, 0, 35, United-States, 0
34, Local-government, 183557, Masters, 9, Divorced, Machine-op-inspct, Not-in-family, White, M, 0, 0, 25, United-States, 0
52, Local-government, 180195, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 40, United-States, 1
29, Private, 180916, Some-college, 10, Separated, Adm-clerical, Unmarried, White, M, 0, 0, 38, United-States, 0
30, Private, 181372, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, M, 0, 0, 33, United-States, 1
30, Local-government, 77143, Bachelors, 13, Never-married, Exec-managerial, Own-child, Black, F, 0, 0, 40, Germany, 0
30, Local-government, 169841, Masters, 9, Divorced, Sales, Not-in-family, White, M, 0, 0, 25, United-States, 0
23, Local-government, 348420, Bachelors, 13, Never-married, Tech-support, Not-in-family, White, F, 0, 0, 40, United-States, 0
52, Local-government, 167794, Doctorate, 16, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 38, United-States, 1
27, Local-government, 177119, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 44, United-States, 0
36, Self-emp-not-inc, 223789, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 45, United-States, 1
34, Local-government, 94413, Masters, 9, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 40, United-States, 1
59, Local-government, 99131, Masters, 9, Married-civ-spouse, Adm-clerical, Wife, White, M, 0, 0, 40, United-States, 0
52, Local-government, 311931, 5th-6th, 3, Married-civ-spouse, Sales, Wife, White, M, 0, 0, 15, El-Salvador, 0
34, Local-government, 306215, Assoc-voc, 11, Never-married, Handlers-cleaners, Not-in-family, Black, F, 0, 0, 40, United-States, 0
23, Local-government, 394612, Bachelors, 13, Never-married, Tech-support, Own-child, Black, F, 0, 0, 40, United-States, 0
45, Local-government, 199625, Some-college, 10, Divorced, Prof-specialty, Unmarried, White, M, 0, 0, 20, United-States, 0
61, Local-government, 80896, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, F, 0, 0, 45, India, 1
29, Local-government, 196116, Prof-school, 15, Divorced, Prof-specialty, Own-child, White, M, 2174, 0, 72, United-States, 0
42, Self-emp-not-inc, 30759, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 35, United-States, 0
27, Local-government, 221436, Bachelors, 13, Married-civ-spouse, Adm-clerical, Wife, White, M, 0, 0, 40, Cuba, 1
20, ?, 174461, Masters, 9, Never-married, ?, Own-child, White, M, 0, 0, 5, United-States, 0
46, Local-government, 129007, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, F, 0, 1977, 40, United-States, 1
23, Federal-gov, 320294, Masters, 9, Never-married, Prof-specialty, Not-in-family, White, F, 0, 0, 40, United-States, 0
44, Local-government, 278476, Some-college, 10, Married-civ-spouse, Sales, Husband, White, F, 0, 0, 60, United-States, 1
21, Local-government, 195532, Masters, 9, Never-married, Adm-clerical, Unmarried, White, M, 0, 0, 40, United-States, 0
45, Federal-gov, 273194, Masters, 9, Never-married, Transport-moving, Not-in-family, Black, F, 3325, 0, 40, United-States, 0
52, Self-emp-inc, 561489, Masters, 14, Divorced, Exec-managerial, Not-in-family, Black, M, 0, 0, 50, United-States, 0
49, Local-government, 233639, 11th, 7, Married-civ-spouse, Other-service, Husband, White, F, 0, 0, 50, United-States, 0
56, Self-emp-not-inc, 335605, Masters, 9, Married-civ-spouse, Other-service, Husband, White, F, 0, 1887, 50, Canada, 1
45, Self-emp-not-inc, 420986, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 40, United-States, 1
64, Private, 158412, Masters, 9, Widowed, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
65, Local-government, 361721, Assoc-voc, 11, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 20, United-States, 0
56, Local-government, 282023, Masters, 9, Married-civ-spouse, Adm-clerical, Husband, White, F, 0, 0, 40, United-States, 0
20, Local-government, 275385, Masters, 9, Never-married, Handlers-cleaners, Other-relative, White, F, 0, 0, 45, United-States, 0
39, Local-government, 225605, Masters, 9, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 0, 24, United-States, 0
31, Local-government, 305692, Some-college, 10, Married-civ-spouse, Sales, Wife, Black, M, 0, 0, 40, United-States, 0
33, Local-government, 235847, Prof-school, 15, Married-civ-spouse, Exec-managerial, Wife, White, M, 0, 0, 40, United-States, 1
37, Local-government, 404661, Some-college, 10, Never-married, Exec-managerial, Not-in-family, Black, F, 0, 0, 40, United-States, 0
46, Local-government, 124733, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, F, 0, 0, 40, Vietnam, 0
50, Local-government, 192203, 11th, 7, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 40, United-States, 0
39, Local-government, 218490, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, F, 0, 1848, 40, United-States, 1
26, Local-government, 77661, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, M, 0, 0, 40, United-States, 0
28, Local-government, 294936, Masters, 9, Married-civ-spouse, Transport-moving, Husband, White, F, 4064, 0, 45, United-States, 0
64, Local-government, 265661, Masters, 9, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 40, United-States, 0
30, Local-government, 173350, Assoc-voc, 11, Married-spouse-absent, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
25, Local-government, 234263, Bachelors, 13, Never-married, Sales, Not-in-family, White, F, 0, 0, 40, United-States, 0
18, Local-government, 112974, 11th, 7, Never-married, Prof-specialty, Other-relative, White, F, 0, 0, 3, United-States, 0
36, Local-government, 156352, 9th, 5, Never-married, Handlers-cleaners, Own-child, White, F, 0, 0, 40, United-States, 0
35, Local-government, 65706, Masters, 9, Divorced, Other-service, Unmarried, White, M, 0, 0, 40, United-States, 0
63, Local-government, 196725, Masters, 9, Widowed, Other-service, Unmarried, White, M, 0, 0, 24, United-States, 0
53, Local-government, 299080, Some-college, 10, Never-married, Adm-clerical, Unmarried, Black, M, 0, 0, 40, United-States, 0
38, Private, 123983, Bachelors, 13, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, F, 0, 1741, 40, Vietnam, 0
46, Local-government, 155659, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 1902, 40, United-States, 1
26, Local-government, 134287, Assoc-voc, 11, Never-married, Sales, Own-child, White, M, 0, 0, 35, United-States, 0
62, Self-emp-not-inc, 82388, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 10566, 0, 40, United-States, 0
18, Local-government, 130849, 11th, 7, Never-married, Other-service, Own-child, White, M, 0, 0, 8, United-States, 0
28, Local-government, 76129, Masters, 9, Never-married, Machine-op-inspct, Unmarried, White, M, 0, 0, 40, Guatemala, 0
31, Local-government, 206512, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, F, 0, 0, 25, United-States, 0
18, Local-government, 120781, 10th, 6, Never-married, Other-service, Own-child, White, F, 0, 0, 20, United-States, 0
40, Local-government, 145160, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 0, 0, 43, United-States, 0
28, Local-government, 184831, Some-college, 10, Never-married, Craft-repair, Unmarried, White, F, 0, 0, 40, United-States, 0
44, Local-government, 150076, Masters, 9, Never-married, Other-service, Not-in-family, White, F, 0, 0, 30, United-States, 0
31, Self-emp-not-inc, 348038, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 1902, 50, Puerto-Rico, 1
25, Local-government, 159732, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, F, 0, 0, 42, United-States, 0
42, Self-emp-not-inc, 199143, Prof-school, 15, Divorced, Prof-specialty, Unmarried, White, M, 7430, 0, 44, United-States, 1
62, Local-government, 416829, 11th, 7, Separated, Other-service, Not-in-family, Black, M, 0, 0, 21, United-States, 0
18, Local-government, 115443, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
37, Local-government, 114605, Masters, 9, Married-civ-spouse, Farming-fishing, Husband, White, F, 0, 0, 40, United-States, 0
32, Local-government, 316589, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 1
63, Local-government, 176696, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 1
35, Local-government, 342824, Masters, 9, Never-married, Tech-support, Not-in-family, White, M, 1151, 0, 40, United-States, 0
41, Local-government, 180572, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, M, 0, 0, 50, United-States, 1
45, Local-government, 137604, Some-college, 10, Never-married, Other-service, Not-in-family, White, F, 0, 0, 40, United-States, 0
40, Local-government, 202872, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 24, United-States, 0
57, Federal-gov, 278763, Masters, 9, Divorced, Adm-clerical, Unmarried, White, M, 0, 0, 40, United-States, 0
46, Local-government, 143189, 5th-6th, 3, Never-married, Machine-op-inspct, Own-child, White, M, 0, 0, 40, Dominican-Republic, 0
45, Self-emp-not-inc, 111679, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, F, 0, 0, 30, United-States, 0
40, Self-emp-not-inc, 179533, Masters, 9, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 75, United-States, 1
33, Local-government, 288840, Masters, 9, Married-spouse-absent, Other-service, Unmarried, Black, M, 0, 0, 38, United-States, 0
29, Local-government, 157262, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, M, 0, 0, 45, United-States, 0
46, Local-government, 248059, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 3464, 0, 40, United-States, 0
23, Local-government, 109199, 5th-6th, 3, Married-civ-spouse, Handlers-cleaners, Husband, White, F, 0, 0, 40, Mexico, 0
43, Self-emp-not-inc, 187778, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 20, United-States, 0
39, State-gov, 99156, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, F, 0, 0, 50, United-States, 1
32, Local-government, 154950, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, White, F, 0, 0, 40, United-States, 0
24, State-gov, 123160, Masters, 14, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, M, 0, 0, 10, China, 0
28, Local-government, 45613, Some-college, 10, Never-married, Priv-house-serv, Not-in-family, White, M, 0, 0, 40, United-States, 0
18, Local-government, 40829, 11th, 7, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, M, 0, 0, 25, United-States, 0
31, Local-government, 87950, Assoc-voc, 11, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, M, 0, 0, 40, United-States, 0
41, Local-government, 317539, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Black, F, 0, 0, 40, United-States, 0
25, Local-government, 154863, Masters, 9, Never-married, Adm-clerical, Unmarried, Black, F, 0, 0, 35, United-States, 0
28, Local-government, 249541, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
47, Local-government, 101299, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 0, 40, United-States, 0
32, Self-emp-not-inc, 34572, Masters, 9, Divorced, Farming-fishing, Not-in-family, White, F, 0, 0, 65, United-States, 0
50, Local-government, 180522, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, White, F, 0, 0, 38, United-States, 0
65, Local-government, 115880, Doctorate, 16, Married-civ-spouse, Exec-managerial, Husband, White, F, 0, 0, 40, United-States, 1
28, Self-emp-not-inc, 398918, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, F, 0, 0, 50, United-States, 1
62, Self-emp-not-inc, 197353, Masters, 9, Married-civ-spouse, Craft-repair, Husband, White, F, 0, 1740, 40, United-States, 0
30, Local-government, 167476, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, F, 0, 0, 60, United-States, 0
39, Federal-gov, 99146, Bachelors, 13, Married-civ-spouse, Protective-serv, Husband, White, F, 0, 1887, 60, United-States, 1
26, Local-government, 341353, Bachelors, 13, Never-married, Other-service, Other-relative, White, F, 0, 0, 15, United-States, 0
25, Local-government, 80312, Assoc-voc, 11, Never-married, Adm-clerical, Not-in-family, White, M, 4865, 0, 40, United-States, 0
22, Private, 163205, Masters, 9, Never-married, Other-service, Own-child, White, M, 0, 0, 53, United-States, 0
55, Local-government, 169071, Some-college, 10, Divorced, Other-service, Not-in-family, White, M, 0, 0, 20, United-States, 0
23, Local-government, 200089, Some-college, 10, Married-civ-spouse, Craft-repair, Other-relative, White, F, 0, 0, 40, El-Salvador, 0
32, Local-government, 137875, Some-college, 10, Divorced, Sales, Unmarried, White, M, 0, 0, 30, United-States, 0
66, Self-emp-not-inc, 174995, Assoc-acdm, 12, Married-civ-spouse, Craft-repair, Husband, White, F, 2290, 0, 30, Hungary, 0
33, Local-government, 126414, Bachelors, 13, Married-civ-spouse, Other-service, Wife, White, M, 0, 0, 40, ?, 0
17, Self-emp-not-inc, 368700, 11th, 7, Never-married, Farming-fishing, Own-child, White, F, 0, 0, 10, United-States, 0
38, Local-government, 34173, Bachelors, 13, Never-married, Sales, Unmarried, White, M, 0, 0, 45, United-States, 0
23, Local-government, 52566, Masters, 9, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
17, Local-government, 142457, 11th, 7, Never-married, Other-service, Own-child, Black, F, 0, 0, 20, United-States, 0
31, Local-government, 56510, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, F, 0, 0, 40, United-States, 0
51, Local-government, 21698, Masters, 9, Never-married, Adm-clerical, Not-in-family, White, M, 0, 0, 40, United-States, 0
22, State-gov, 186569, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, M, 0, 0, 12, United-States, 0
22, Local-government, 37894, Masters, 9, Separated, Other-service, Other-relative, White, F, 0, 0, 35, United-States, 0
29, ?, 65372, Some-college, 10, Divorced, ?, Unmarried, White, M, 0, 0, 40, United-States, 0
28, Local-government, 285294, Bachelors, 13, Married-civ-spouse, Sales, Wife, Black, M, 15024, 0, 45, United-States, 1
39, Local-government, 151023, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, M, 114, 0, 45, United-States, 0
47, Self-emp-not-inc, 118506, Bachelors, 13, Married-civ-spouse, Exec-managerial, Own-child, White, F, 0, 0, 60, United-States, 0
38, Local-government, 177121, Some-college, 10, Separated, Other-service, Not-in-family, White, M, 0, 0, 58, United-States, 0
52, Self-emp-not-inc, 194995, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, F, 15024, 0, 55, United-States, 1
50, Local-government, 157043, 11th, 7, Divorced, Other-service, Not-in-family, Black, M, 0, 0, 40, United-States, 0
18, Local-government, 193290, Some-college, 10, Never-married, Other-service, Own-child, White, F, 0, 1721, 20, United-States, 0
51, Local-government, 192182, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, F, 7298, 0, 40, United-States, 1
