"Id",age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed"
10313,44,"unemployed","married","university.degree","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8
10314,43,"blue-collar","married","basic.4y","no","yes","yes","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1
10315,46,"admin.","single","high.school","no","yes","no","cellular","nov","fri",1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8
10316,31,"services","divorced","high.school","no","yes","yes","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8
10317,32,"admin.","married","high.school","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
10318,59,"retired","married","basic.9y","unknown","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
10319,39,"technician","single","high.school","no","no","no","cellular","may","fri",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1
10320,77,"retired","divorced","basic.4y","no","yes","no","cellular","nov","mon",2,999,1,"failure",-3.4,92.649,-30.1,0.714,5017.5
10321,50,"entrepreneur","married","basic.9y","no","yes","no","telephone","may","mon",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1
10322,42,"entrepreneur","married","basic.9y","no","unknown","unknown","cellular","mar","tue",1,999,0,"nonexistent",-1.8,92.843,-50,1.799,5099.1
10323,43,"blue-collar","married","unknown","no","yes","no","cellular","may","tue",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1
10324,33,"services","married","high.school","no","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1
10325,38,"admin.","married","university.degree","no","no","no","cellular","aug","mon",4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
10326,39,"blue-collar","married","high.school","no","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10327,36,"technician","married","professional.course","no","yes","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
10328,33,"self-employed","married","university.degree","no","yes","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
10329,35,"admin.","single","university.degree","no","yes","yes","cellular","aug","mon",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
10330,53,"management","married","university.degree","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
10331,48,"services","married","basic.4y","unknown","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8
10332,27,"admin.","single","university.degree","no","no","no","cellular","may","fri",1,3,1,"success",-1.8,92.893,-46.2,1.259,5099.1
10333,36,"technician","married","university.degree","no","yes","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
10334,35,"management","married","university.degree","no","no","no","cellular","jun","tue",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.252,5076.2
10335,35,"blue-collar","single","professional.course","no","no","yes","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10336,28,"technician","single","professional.course","no","yes","yes","telephone","may","wed",1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1
10337,42,"blue-collar","single","basic.6y","unknown","no","no","telephone","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
10338,31,"technician","married","professional.course","no","yes","no","cellular","sep","fri",4,999,0,"nonexistent",-3.4,92.379,-29.8,0.773,5017.5
10339,21,"blue-collar","single","basic.9y","no","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1
10340,33,"technician","divorced","professional.course","no","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191
10341,23,"student","single","basic.9y","no","no","yes","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1
10342,31,"admin.","married","high.school","no","no","no","cellular","jun","wed",1,2,1,"success",-2.9,92.963,-40.8,1.26,5076.2
10343,30,"technician","married","basic.9y","no","no","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1
10344,24,"student","single","high.school","no","yes","yes","cellular","sep","wed",2,6,2,"success",-1.1,94.199,-37.5,0.876,4963.6
10345,40,"management","married","unknown","no","yes","no","cellular","nov","thu",1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8
10346,36,"blue-collar","single","basic.4y","no","yes","no","telephone","jun","fri",8,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1
10347,56,"admin.","married","university.degree","no","yes","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1
10348,25,"blue-collar","married","high.school","unknown","yes","yes","telephone","may","mon",6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10349,35,"technician","single","professional.course","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1
10350,41,"blue-collar","divorced","professional.course","no","unknown","unknown","telephone","jun","thu",6,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1
10351,56,"blue-collar","married","basic.4y","unknown","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1
10352,30,"admin.","single","university.degree","no","yes","yes","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
10353,38,"admin.","married","university.degree","no","yes","no","cellular","nov","tue",1,3,3,"success",-3.4,92.649,-30.1,0.715,5017.5
10354,30,"blue-collar","divorced","basic.9y","no","yes","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10355,43,"admin.","single","high.school","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1
10356,38,"blue-collar","married","basic.9y","unknown","unknown","unknown","cellular","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
10357,36,"self-employed","married","university.degree","no","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1
10358,36,"blue-collar","married","basic.9y","no","yes","yes","telephone","may","tue",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1
10359,30,"technician","single","university.degree","no","unknown","unknown","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
10360,25,"services","single","high.school","no","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10361,27,"services","single","basic.9y","no","no","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10362,52,"housemaid","married","basic.4y","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10363,45,"admin.","divorced","basic.6y","no","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
10364,53,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","fri",5,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1
10365,38,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10366,30,"self-employed","married","university.degree","no","no","no","cellular","may","mon",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1
10367,70,"retired","married","basic.4y","no","yes","no","cellular","oct","tue",2,999,0,"nonexistent",-3.4,92.431,-26.9,0.737,5017.5
10368,31,"blue-collar","married","basic.6y","no","yes","yes","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
10369,33,"technician","married","university.degree","no","yes","no","cellular","jul","thu",5,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
10370,40,"management","married","university.degree","no","no","no","cellular","nov","tue",2,999,1,"failure",-0.1,93.2,-42,4.153,5195.8
10371,40,"management","married","university.degree","no","yes","no","cellular","aug","thu",6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
10372,27,"self-employed","single","university.degree","no","no","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1
10373,39,"services","married","high.school","no","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1
10374,35,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1
10375,36,"technician","married","professional.course","unknown","no","no","cellular","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
10376,34,"admin.","married","high.school","no","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191
10377,38,"blue-collar","married","basic.6y","unknown","no","no","cellular","may","thu",2,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1
10378,30,"student","single","high.school","no","yes","no","cellular","sep","wed",2,999,0,"nonexistent",-1.1,94.199,-37.5,0.886,4963.6
10379,57,"retired","married","basic.6y","no","no","no","cellular","may","thu",3,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1
10380,26,"blue-collar","married","basic.9y","no","no","no","cellular","may","wed",2,999,2,"failure",-1.8,92.893,-46.2,1.334,5099.1
10381,42,"admin.","divorced","high.school","no","no","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1
10382,56,"entrepreneur","married","university.degree","no","no","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1
10383,42,"management","married","university.degree","no","no","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
10384,32,"technician","single","university.degree","unknown","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
10385,33,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191
10386,61,"retired","married","university.degree","no","no","no","cellular","sep","mon",1,3,2,"success",-3.4,92.379,-29.8,0.797,5017.5
10387,45,"blue-collar","married","basic.9y","no","no","no","cellular","nov","fri",2,999,1,"failure",-0.1,93.2,-42,4.021,5195.8
10388,46,"technician","married","professional.course","no","yes","no","cellular","nov","mon",1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8
10389,53,"management","married","basic.6y","unknown","yes","no","telephone","jun","wed",6,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1
10390,43,"admin.","single","high.school","no","yes","no","cellular","apr","fri",2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1
10391,53,"admin.","single","university.degree","unknown","unknown","unknown","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191
10392,25,"technician","single","university.degree","no","yes","no","cellular","aug","fri",2,999,1,"failure",-2.9,92.201,-31.4,0.869,5076.2
10393,30,"unknown","married","university.degree","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
10394,25,"technician","married","high.school","no","yes","no","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10395,36,"blue-collar","single","high.school","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10396,30,"blue-collar","single","basic.6y","unknown","yes","no","cellular","jul","wed",8,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
10397,37,"admin.","single","university.degree","no","no","yes","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
10398,42,"admin.","divorced","university.degree","no","no","no","cellular","sep","wed",1,16,1,"success",-1.1,94.199,-37.5,0.886,4963.6
10399,32,"blue-collar","single","university.degree","unknown","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8
10400,56,"management","married","university.degree","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent",-2.9,92.201,-31.4,0.859,5076.2
10401,29,"admin.","single","professional.course","no","no","no","telephone","nov","fri",4,999,1,"failure",-0.1,93.2,-42,4.021,5195.8
10402,39,"unemployed","married","university.degree","no","no","no","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
10403,44,"blue-collar","married","basic.9y","no","no","no","cellular","aug","mon",3,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1
10404,31,"self-employed","single","university.degree","no","yes","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1
10405,31,"services","married","high.school","unknown","yes","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
10406,61,"retired","married","basic.4y","no","yes","yes","cellular","aug","fri",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.849,5076.2
10407,33,"admin.","married","university.degree","no","no","no","cellular","jul","fri",10,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1
10408,31,"management","married","university.degree","no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8
10409,56,"technician","married","professional.course","no","no","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8
10410,46,"admin.","married","high.school","no","yes","no","cellular","aug","thu",11,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1
10411,36,"technician","married","professional.course","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
10412,56,"housemaid","married","basic.9y","unknown","no","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1
10413,31,"management","married","university.degree","no","no","no","cellular","aug","mon",4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1
10414,59,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1
10415,54,"self-employed","married","university.degree","no","yes","no","cellular","aug","mon",2,999,0,"nonexistent",-2.9,92.201,-31.4,0.843,5076.2
10416,33,"admin.","married","high.school","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10417,30,"blue-collar","married","basic.6y","no","yes","yes","telephone","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1
10418,43,"blue-collar","married","basic.4y","no","yes","no","telephone","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1
10419,30,"technician","married","basic.9y","no","yes","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1
10420,38,"admin.","married","high.school","no","no","yes","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1
10421,32,"technician","single","professional.course","no","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1
10422,47,"technician","married","professional.course","no","no","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1
10423,42,"unemployed","married","high.school","no","no","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
10424,43,"admin.","married","high.school","no","unknown","unknown","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191
10425,60,"self-employed","divorced","university.degree","no","no","no","cellular","sep","tue",1,3,1,"success",-3.4,92.379,-29.8,0.755,5017.5
10426,50,"self-employed","married","basic.9y","no","yes","yes","cellular","may","mon",6,3,1,"success",-1.8,92.893,-46.2,1.354,5099.1
10427,59,"admin.","married","basic.4y","unknown","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
10428,37,"admin.","married","basic.4y","no","yes","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191
10429,28,"admin.","single","university.degree","no","yes","no","telephone","jun","wed",5,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1
10430,47,"technician","divorced","high.school","no","no","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
10431,29,"admin.","single","high.school","no","yes","no","cellular","jun","mon",1,3,1,"success",-2.9,92.963,-40.8,1.26,5076.2
10432,48,"admin.","married","basic.9y","no","yes","no","cellular","jul","thu",5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1
10433,61,"admin.","married","university.degree","no","yes","no","cellular","mar","mon",6,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1
10434,48,"technician","married","university.degree","no","no","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1
10435,37,"blue-collar","divorced","basic.9y","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1
10436,26,"student","single","university.degree","no","no","yes","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1
